Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
16.2,Low Fat,Frozen Foods,43.3454,Medium,Tier 1,Supermarket Type1,503.3448,24
8.51,Low Fat,Household,142.947,Small,Tier 2,Supermarket Type1,3006.087,19
17.75,Low Fat,Fruits and Vegetables,158.6262,Medium,Tier 1,Supermarket Type1,3819.0288,24
15.25,Low Fat,Snack Foods,85.2198,Medium,Tier 3,Supermarket Type2,1482.7366,14
19.85,Low Fat,Health and Hygiene,126.1704,High,Tier 3,Supermarket Type1,876.1928,36
12.8,Low Fat,Starchy Foods,260.3252,Small,Tier 1,Supermarket Type1,8132.0812,26
8.365,Regular,Fruits and Vegetables,191.6188,Small,Tier 2,Supermarket Type1,2094.6068,19
7.52,Low Fat,Fruits and Vegetables,129.5994,Medium,Tier 1,Supermarket Type1,642.497,24
18.75,Low Fat,Household,213.3218,Small,Tier 2,Supermarket Type1,3419.5488,19
6.785,Regular,Snack Foods,208.7928,Small,Tier 1,Supermarket Type1,5890.9984,26
15.6,Regular,Snack Foods,112.1518,Medium,Tier 1,Supermarket Type1,1821.6288,24
11.5,Regular,Dairy,84.954,Medium,Tier 3,Supermarket Type2,865.54,14
16.0,Regular,Baking Goods,179.7634,High,Tier 3,Supermarket Type1,4180.5582,36
10.0,Low Fat,Snack Foods,234.359,Medium,Tier 1,Supermarket Type1,3072.667,24
7.405,Low Fat,Dairy,206.6296,Medium,Tier 3,Supermarket Type2,3115.944,14
13.0,Low Fat,Canned,76.3986,Medium,Tier 1,Supermarket Type1,778.986,24
10.1,Low Fat,Meat,77.567,High,Tier 3,Supermarket Type1,306.268,36
19.85,Low Fat,Fruits and Vegetables,127.102,Medium,Tier 3,Supermarket Type2,1771.028,14
10.895,Regular,Frozen Foods,147.7102,High,Tier 3,Supermarket Type1,1166.4816,36
17.5,Low Fat,Snack Foods,253.0356,Small,Tier 2,Supermarket Type1,4578.0408,19
14.15,Regular,Fruits and Vegetables,198.311,Small,Tier 1,Supermarket Type1,2553.343,26
19.7,Regular,Meat,101.199,Small,Tier 2,Supermarket Type1,1857.582,19
8.5,Low Fat,Canned,51.3324,Medium,Tier 3,Supermarket Type2,934.7832,14
17.75,Low Fat,Fruits and Vegetables,160.7262,Small,Tier 2,Supermarket Type1,2864.2716,19
19.35,Regular,Fruits and Vegetables,120.3098,Small,Tier 2,Supermarket Type1,2530.7058,19
9.27,Low Fat,Dairy,150.105,Small,Tier 2,Supermarket Type1,2696.49,19
7.445,Low Fat,Baking Goods,76.8354,Small,Tier 1,Supermarket Type1,2181.8266,26
18.6,Low Fat,Snack Foods,153.1366,High,Tier 3,Supermarket Type1,3173.8686,36
13.35,Low Fat,Meat,61.2194,Small,Tier 1,Supermarket Type1,433.4358,26
5.82,Low Fat,Household,169.379,High,Tier 3,Supermarket Type1,2376.906,36
15.75,Low Fat,Baking Goods,194.3452,Medium,Tier 1,Supermarket Type1,2740.4328,24
5.78,Regular,Snack Foods,264.0568,Small,Tier 2,Supermarket Type1,2109.2544,19
17.35,Low Fat,Frozen Foods,74.5038,Small,Tier 2,Supermarket Type1,739.038,19
18.7,Low Fat,Snack Foods,257.3672,High,Tier 3,Supermarket Type1,2045.3376,36
12.1,Low Fat,Fruits and Vegetables,104.528,Medium,Tier 1,Supermarket Type1,1384.864,24
5.59,Regular,Snack Foods,65.0168,Small,Tier 2,Supermarket Type1,447.4176,19
16.1,Low Fat,Dairy,148.076,Small,Tier 1,Supermarket Type1,1464.76,26
12.85,Low Fat,Snack Foods,171.6422,Medium,Tier 3,Supermarket Type2,3276.4018,14
10.0,Low Fat,Frozen Foods,140.618,Medium,Tier 3,Supermarket Type2,2376.906,14
4.805,Regular,Dairy,126.2704,Medium,Tier 3,Supermarket Type2,3629.9416,14
9.3,Low Fat,Hard Drinks,124.4388,High,Tier 3,Supermarket Type1,1609.9044,36
15.7,Regular,Snack Foods,253.1724,Medium,Tier 1,Supermarket Type1,5285.1204,24
12.5,Low Fat,Starchy Foods,124.902,Medium,Tier 3,Supermarket Type2,1771.028,14
19.5,Low Fat,Canned,178.6002,Medium,Tier 3,Supermarket Type2,1253.7014,14
21.1,Low Fat,Household,234.2958,High,Tier 3,Supermarket Type1,3739.1328,36
17.7,Regular,Fruits and Vegetables,46.9034,Small,Tier 2,Supermarket Type1,972.068,19
15.0,Low Fat,Snack Foods,46.4744,Medium,Tier 3,Supermarket Type2,543.2928,14
8.43,Low Fat,Soft Drinks,196.8768,Small,Tier 2,Supermarket Type1,3350.3056,19
10.0,Low Fat,Health and Hygiene,146.9102,Small,Tier 2,Supermarket Type1,3207.8244,19
12.3,Low Fat,Baking Goods,73.738,Small,Tier 1,Supermarket Type1,1318.284,26
15.1,Regular,Fruits and Vegetables,63.7194,Medium,Tier 3,Supermarket Type2,1362.2268,14
17.35,Low Fat,Baking Goods,101.9016,High,Tier 3,Supermarket Type1,1821.6288,36
5.485,Low Fat,Health and Hygiene,166.2842,Small,Tier 2,Supermarket Type1,1989.4104,19
16.1,Regular,Dairy,180.9318,Small,Tier 2,Supermarket Type1,1984.7498,19
8.76,Low Fat,Health and Hygiene,128.3336,Medium,Tier 1,Supermarket Type1,2556.672,24
12.5,Low Fat,Meat,220.0798,Small,Tier 2,Supermarket Type1,1322.2788,19
17.0,Low Fat,Household,125.2362,Medium,Tier 1,Supermarket Type1,1384.1982,24
12.8,Regular,Meat,225.9404,High,Tier 3,Supermarket Type1,4950.8888,36
10.8,Regular,Baking Goods,41.5138,Medium,Tier 3,Supermarket Type2,446.7518,14
15.0,Regular,Canned,185.1266,Small,Tier 1,Supermarket Type1,2766.399,26
6.78,Regular,Fruits and Vegetables,229.5694,High,Tier 3,Supermarket Type1,3425.541,36
16.7,Low Fat,Dairy,110.5886,Small,Tier 1,Supermarket Type1,1556.6404,26
19.7,Regular,Canned,188.2556,Small,Tier 2,Supermarket Type1,3379.6008,19
5.46,Regular,Canned,185.424,Small,Tier 1,Supermarket Type1,5219.872,26
20.5,Regular,Frozen Foods,82.8592,Small,Tier 2,Supermarket Type1,908.1512,19
9.3,Low Fat,Baking Goods,193.0136,Medium,Tier 1,Supermarket Type1,4860.34,24
5.365,Regular,Seafood,173.7764,Small,Tier 2,Supermarket Type1,4637.9628,19
7.315,Low Fat,Snack Foods,154.434,Small,Tier 1,Supermarket Type1,1378.206,26
9.6,Regular,Snack Foods,190.2872,Medium,Tier 1,Supermarket Type1,4727.18,24
12.65,Low Fat,Soft Drinks,161.5578,High,Tier 3,Supermarket Type1,2406.867,36
11.6,Regular,Breakfast,166.6474,Medium,Tier 1,Supermarket Type1,4211.185,24
8.5,Low Fat,Canned,51.1324,Small,Tier 2,Supermarket Type1,1350.2424,19
13.0,Low Fat,Household,255.9014,Medium,Tier 1,Supermarket Type1,3315.0182,24
10.0,Low Fat,Health and Hygiene,120.944,Medium,Tier 3,Supermarket Type2,2037.348,14
12.1,Low Fat,Fruits and Vegetables,180.0002,High,Tier 3,Supermarket Type1,4656.6052,36
12.15,Low Fat,Household,151.0708,Small,Tier 2,Supermarket Type1,2858.9452,19
16.7,Regular,Snack Foods,57.4562,Small,Tier 1,Supermarket Type1,948.0992,26
6.825,Low Fat,Health and Hygiene,262.5226,Small,Tier 1,Supermarket Type1,9779.9362,26
20.25,Regular,Dairy,196.2794,Small,Tier 1,Supermarket Type1,2731.1116,26
16.25,Low Fat,Fruits and Vegetables,169.9474,Medium,Tier 1,Supermarket Type1,2863.6058,24
20.75,Regular,Seafood,240.188,Medium,Tier 3,Supermarket Type2,5992.2,14
6.985,Regular,Meat,183.7608,High,Tier 3,Supermarket Type1,2940.1728,36
5.32,Low Fat,Health and Hygiene,101.7674,High,Tier 3,Supermarket Type1,1120.5414,36
19.35,Low Fat,Health and Hygiene,65.6168,Small,Tier 1,Supermarket Type1,830.9184,26
7.485,Low Fat,Snack Foods,109.0228,Small,Tier 2,Supermarket Type1,2542.0244,19
16.35,Low Fat,Household,128.402,Medium,Tier 3,Supermarket Type2,1265.02,14
10.395,Regular,Baking Goods,51.4008,Medium,Tier 3,Supermarket Type2,556.6088,14
20.6,Regular,Dairy,212.9244,Medium,Tier 3,Supermarket Type2,2540.6928,14
7.445,Low Fat,Baking Goods,73.3354,Medium,Tier 1,Supermarket Type1,451.4124,24
9.6,Regular,Breads,101.699,Small,Tier 2,Supermarket Type1,2992.771,19
8.895,Low Fat,Dairy,42.0138,Medium,Tier 3,Supermarket Type2,568.5932,14
20.5,Low Fat,Household,37.119,Medium,Tier 3,Supermarket Type2,842.237,14
18.85,Low Fat,Health and Hygiene,192.1846,Small,Tier 2,Supermarket Type1,3248.4382,19
14.85,Regular,Snack Foods,155.763,Medium,Tier 3,Supermarket Type2,3129.26,14
5.34,Regular,Snack Foods,99.5358,Small,Tier 1,Supermarket Type1,1407.5012,26
21.0,Low Fat,Snack Foods,195.3478,Medium,Tier 3,Supermarket Type2,1162.4868,14
16.2,Low Fat,Household,191.6162,Medium,Tier 3,Supermarket Type2,1731.7458,14
12.85,Low Fat,Frozen Foods,47.306,Medium,Tier 1,Supermarket Type1,1071.938,24
8.155,Low Fat,Meat,190.853,Small,Tier 2,Supermarket Type1,2466.789,19
5.48,Low Fat,Frozen Foods,83.725,Small,Tier 1,Supermarket Type1,1165.15,26
19.7,Low Fat,Fruits and Vegetables,55.093,Medium,Tier 3,Supermarket Type2,1018.674,14
12.8,Low Fat,Fruits and Vegetables,96.541,Small,Tier 2,Supermarket Type1,3765.099,19
9.6,Low Fat,Household,164.9184,High,Tier 3,Supermarket Type1,2972.1312,36
20.0,Low Fat,Baking Goods,43.5086,Small,Tier 2,Supermarket Type1,401.4774,19
17.85,Low Fat,Snack Foods,127.202,Medium,Tier 1,Supermarket Type1,2656.542,24
16.5,Regular,Baking Goods,95.7068,Small,Tier 2,Supermarket Type1,1069.2748,19
9.195,Regular,Fruits and Vegetables,100.1016,Medium,Tier 3,Supermarket Type2,1113.2176,14
11.5,Low Fat,Fruits and Vegetables,128.4652,Medium,Tier 1,Supermarket Type1,2841.6344,24
6.96,Low Fat,Soft Drinks,92.3146,Medium,Tier 3,Supermarket Type2,1094.5752,14
6.635,Low Fat,Household,174.9396,Small,Tier 1,Supermarket Type1,1744.396,26
17.6,Regular,Starchy Foods,46.706,Medium,Tier 3,Supermarket Type2,699.09,14
16.7,Regular,Snack Foods,144.6102,Medium,Tier 1,Supermarket Type1,3353.6346,24
17.75,Regular,Dairy,242.1538,Small,Tier 2,Supermarket Type1,4326.3684,19
7.105,Low Fat,Household,59.2562,Medium,Tier 3,Supermarket Type2,651.8182,14
9.695,Regular,Snack Foods,221.3114,Medium,Tier 3,Supermarket Type2,2217.114,14
16.85,Regular,Snack Foods,111.8544,Medium,Tier 3,Supermarket Type2,1677.816,14
19.6,Low Fat,Snack Foods,166.0526,Medium,Tier 1,Supermarket Type1,3124.5994,24
19.35,Low Fat,Meat,172.5738,Small,Tier 2,Supermarket Type1,4865.6664,19
7.785,Low Fat,Dairy,103.0306,High,Tier 3,Supermarket Type1,2404.2038,36
11.8,Low Fat,Soft Drinks,186.8924,Medium,Tier 1,Supermarket Type1,2961.4784,24
15.6,Low Fat,Breakfast,130.3994,High,Tier 3,Supermarket Type1,2826.9868,36
8.85,Low Fat,Fruits and Vegetables,183.8292,High,Tier 3,Supermarket Type1,2554.0088,36
17.7,Low Fat,Frozen Foods,95.041,Small,Tier 2,Supermarket Type1,868.869,19
15.0,Low Fat,Snack Foods,44.7744,Medium,Tier 1,Supermarket Type1,679.116,24
9.3,Low Fat,Fruits and Vegetables,88.5172,High,Tier 3,Supermarket Type1,1427.4752,36
13.0,Low Fat,Household,254.7014,Medium,Tier 3,Supermarket Type2,5100.028,14
7.975,Low Fat,Baking Goods,82.425,Medium,Tier 1,Supermarket Type1,749.025,24
20.25,Regular,Dairy,196.1794,Medium,Tier 3,Supermarket Type2,2731.1116,14
9.395,Low Fat,Others,84.0908,Small,Tier 1,Supermarket Type1,419.454,26
7.55,Regular,Fruits and Vegetables,122.4072,Medium,Tier 3,Supermarket Type2,857.5504,14
5.785,Regular,Fruits and Vegetables,85.9856,High,Tier 3,Supermarket Type1,1494.0552,36
18.85,Low Fat,Canned,255.333,High,Tier 3,Supermarket Type1,1794.331,36
18.25,Regular,Dairy,111.657,Small,Tier 1,Supermarket Type1,1537.998,26
9.1,Low Fat,Baking Goods,127.2362,Medium,Tier 3,Supermarket Type2,1635.8706,14
6.38,Low Fat,Dairy,177.4344,Small,Tier 1,Supermarket Type1,1784.344,26
10.65,Regular,Snack Foods,232.3668,Small,Tier 1,Supermarket Type1,3685.8688,26
12.6,Regular,Fruits and Vegetables,250.9092,High,Tier 3,Supermarket Type1,4731.1748,36
12.5,Regular,Fruits and Vegetables,92.3488,High,Tier 3,Supermarket Type1,1177.1344,36
15.5,Regular,Fruits and Vegetables,178.2028,Small,Tier 1,Supermarket Type1,1416.8224,26
11.85,Low Fat,Dairy,98.0726,Medium,Tier 1,Supermarket Type1,1076.5986,24
17.5,Regular,Dairy,144.2102,Small,Tier 2,Supermarket Type1,4082.6856,19
14.7,Low Fat,Fruits and Vegetables,47.5034,High,Tier 3,Supermarket Type1,972.068,36
16.35,Regular,Fruits and Vegetables,225.9062,Small,Tier 1,Supermarket Type1,5416.9488,26
15.2,Low Fat,Snack Foods,229.0352,Small,Tier 2,Supermarket Type1,2290.352,19
7.905,Low Fat,Snack Foods,249.0408,Medium,Tier 3,Supermarket Type2,6258.52,14
9.285,Regular,Snack Foods,158.6578,High,Tier 3,Supermarket Type1,2406.867,36
17.7,Low Fat,Household,167.0474,Small,Tier 2,Supermarket Type1,5895.659,19
13.6,Regular,Fruits and Vegetables,155.7946,Small,Tier 2,Supermarket Type1,3471.4812,19
15.5,Regular,Baking Goods,82.7934,Small,Tier 2,Supermarket Type1,1228.401,19
14.7,Low Fat,Hard Drinks,144.5128,Medium,Tier 3,Supermarket Type2,2588.6304,14
16.7,Regular,Snack Foods,60.6562,Medium,Tier 3,Supermarket Type2,592.562,14
19.0,Regular,Fruits and Vegetables,186.5214,Small,Tier 2,Supermarket Type1,5275.7992,19
7.905,Low Fat,Hard Drinks,230.2694,High,Tier 3,Supermarket Type1,4567.388,36
16.25,Regular,Fruits and Vegetables,152.4682,Medium,Tier 1,Supermarket Type1,2439.4912,24
12.15,Low Fat,Meat,63.0826,High,Tier 3,Supermarket Type1,322.913,36
5.785,Regular,Fruits and Vegetables,262.0252,Small,Tier 2,Supermarket Type1,4459.5284,19
20.0,Low Fat,Baking Goods,45.4086,High,Tier 3,Supermarket Type1,981.3892,36
7.05,Regular,Breads,224.9088,Medium,Tier 1,Supermarket Type1,2684.5056,24
20.5,Low Fat,Household,40.0822,Small,Tier 2,Supermarket Type1,1257.0304,19
18.85,Low Fat,Hard Drinks,162.0578,Small,Tier 2,Supermarket Type1,3209.156,19
7.5,Low Fat,Household,59.2588,Medium,Tier 1,Supermarket Type1,916.1408,24
7.725,Low Fat,Canned,249.1092,Small,Tier 1,Supermarket Type1,2490.092,26
12.35,Regular,Baking Goods,78.2328,Medium,Tier 1,Supermarket Type1,1158.492,24
19.1,Low Fat,Household,172.4422,Medium,Tier 1,Supermarket Type1,3621.2862,24
14.8,Regular,Breads,109.057,High,Tier 3,Supermarket Type1,2746.425,36
15.7,Low Fat,Hard Drinks,42.877,Small,Tier 2,Supermarket Type1,1168.479,19
8.3,Low Fat,Fruits and Vegetables,38.9506,High,Tier 3,Supermarket Type1,721.0614,36
19.35,Low Fat,Frozen Foods,122.0098,Small,Tier 1,Supermarket Type1,2651.2156,26
16.0,Low Fat,Snack Foods,141.2496,High,Tier 3,Supermarket Type1,3387.5904,36
13.1,Low Fat,Dairy,168.1158,Small,Tier 2,Supermarket Type1,2005.3896,19
18.0,Low Fat,Snack Foods,147.7418,Small,Tier 1,Supermarket Type1,4119.9704,26
14.85,Regular,Fruits and Vegetables,161.9578,Medium,Tier 3,Supermarket Type2,1444.1202,14
7.145,Low Fat,Frozen Foods,159.4578,Small,Tier 2,Supermarket Type1,3209.156,19
8.945,Regular,Dairy,261.391,Medium,Tier 3,Supermarket Type2,1840.937,14
16.5,Low Fat,Health and Hygiene,36.3506,Medium,Tier 1,Supermarket Type1,872.8638,24
20.2,Regular,Baking Goods,195.211,Medium,Tier 3,Supermarket Type2,2356.932,14
9.5,Regular,Starchy Foods,186.5898,Medium,Tier 1,Supermarket Type1,5238.5144,24
6.175,Regular,Meat,95.2752,Medium,Tier 3,Supermarket Type2,1534.0032,14
16.2,Regular,Frozen Foods,178.337,Small,Tier 2,Supermarket Type1,1411.496,19
13.8,Regular,Fruits and Vegetables,76.9012,High,Tier 3,Supermarket Type1,607.2096,36
8.01,Low Fat,Hard Drinks,34.2532,Medium,Tier 3,Supermarket Type2,467.3916,14
17.85,Low Fat,Snack Foods,211.556,Small,Tier 2,Supermarket Type1,5752.512,19
7.785,Regular,Fruits and Vegetables,103.1964,Medium,Tier 3,Supermarket Type2,736.3748,14
15.6,Low Fat,Snack Foods,123.7704,Small,Tier 2,Supermarket Type1,3129.26,19
10.0,Regular,Snack Foods,126.7994,Small,Tier 2,Supermarket Type1,1284.994,19
7.475,Low Fat,Household,217.6192,Small,Tier 1,Supermarket Type1,1725.7536,26
14.6,Low Fat,Others,241.2538,Medium,Tier 3,Supermarket Type2,5287.7836,14
12.85,Low Fat,Fruits and Vegetables,233.3642,High,Tier 3,Supermarket Type1,3950.1914,36
17.7,Low Fat,Snack Foods,182.8266,High,Tier 3,Supermarket Type1,5163.9448,36
16.6,Low Fat,Fruits and Vegetables,117.2466,Medium,Tier 1,Supermarket Type1,2239.0854,24
14.5,Low Fat,Canned,154.4682,High,Tier 3,Supermarket Type1,1524.682,36
8.71,Low Fat,Canned,46.1376,Small,Tier 2,Supermarket Type1,383.5008,19
17.2,Regular,Canned,163.1184,Small,Tier 2,Supermarket Type1,2807.0128,19
6.57,Low Fat,Hard Drinks,261.0278,Small,Tier 1,Supermarket Type1,4165.2448,26
7.895,Regular,Breakfast,56.7588,Medium,Tier 1,Supermarket Type1,343.5528,24
5.88,Low Fat,Household,149.9392,Medium,Tier 1,Supermarket Type1,1491.392,24
18.2,Low Fat,Health and Hygiene,43.0086,Small,Tier 1,Supermarket Type1,758.3462,26
7.855,Regular,Baking Goods,37.0848,Small,Tier 2,Supermarket Type1,447.4176,19
8.6,Low Fat,Health and Hygiene,142.9154,Small,Tier 2,Supermarket Type1,992.7078,19
5.675,Regular,Snack Foods,156.1288,Small,Tier 1,Supermarket Type1,2828.3184,26
8.89,Low Fat,Frozen Foods,99.7016,Small,Tier 1,Supermarket Type1,1922.8304,26
5.655,Low Fat,Fruits and Vegetables,165.85,Small,Tier 2,Supermarket Type1,1830.95,19
6.615,Regular,Canned,250.6408,Small,Tier 2,Supermarket Type1,4756.4752,19
8.05,Regular,Fruits and Vegetables,259.0646,Small,Tier 1,Supermarket Type1,4380.2982,26
14.7,Low Fat,Fruits and Vegetables,49.8034,Small,Tier 2,Supermarket Type1,631.8442,19
7.31,Low Fat,Snack Foods,110.357,Small,Tier 1,Supermarket Type1,3185.853,26
20.5,Low Fat,Baking Goods,108.9596,Medium,Tier 1,Supermarket Type1,539.298,24
12.3,Low Fat,Baking Goods,74.838,Medium,Tier 1,Supermarket Type1,1537.998,24
12.35,Regular,Fruits and Vegetables,110.757,Small,Tier 1,Supermarket Type1,1208.427,26
7.535,Low Fat,Soft Drinks,120.344,Medium,Tier 1,Supermarket Type1,3835.008,24
16.0,Low Fat,Dairy,143.2154,Small,Tier 1,Supermarket Type1,1701.7848,26
6.615,Regular,Canned,248.6408,High,Tier 3,Supermarket Type1,3504.7712,36
13.8,Regular,Snack Foods,231.5984,Small,Tier 2,Supermarket Type1,7182.6504,19
8.89,Low Fat,Frozen Foods,100.5016,Small,Tier 2,Supermarket Type1,1315.6208,19
14.85,Regular,Baking Goods,123.0072,Medium,Tier 1,Supermarket Type1,1960.1152,24
19.35,Low Fat,Frozen Foods,120.9098,Medium,Tier 1,Supermarket Type1,1687.1372,24
15.85,Low Fat,Soft Drinks,58.7904,Small,Tier 1,Supermarket Type1,585.904,26
10.6,Low Fat,Dairy,231.9642,Small,Tier 2,Supermarket Type1,2091.2778,19
17.85,Low Fat,Soft Drinks,191.6188,Small,Tier 2,Supermarket Type1,2475.4444,19
16.2,Low Fat,Soft Drinks,156.7972,Medium,Tier 1,Supermarket Type1,3739.1328,24
6.825,Regular,Canned,154.9998,Small,Tier 2,Supermarket Type1,3075.996,19
20.75,Low Fat,Fruits and Vegetables,123.373,Small,Tier 2,Supermarket Type1,2093.941,19
16.5,Low Fat,Health and Hygiene,93.112,High,Tier 3,Supermarket Type1,932.12,36
20.75,Low Fat,Breakfast,193.3478,High,Tier 3,Supermarket Type1,6006.1818,36
7.63,Low Fat,Soft Drinks,92.5436,Medium,Tier 1,Supermarket Type1,1607.2412,24
16.2,Low Fat,Soft Drinks,74.0696,Small,Tier 2,Supermarket Type1,894.8352,19
15.85,Low Fat,Breads,218.7166,Small,Tier 2,Supermarket Type1,1088.583,19
9.6,Low Fat,Soft Drinks,167.3158,Small,Tier 2,Supermarket Type1,1838.2738,19
8.27,Regular,Soft Drinks,185.9924,High,Tier 3,Supermarket Type1,555.2772,36
20.25,Low Fat,Dairy,218.3482,Medium,Tier 3,Supermarket Type2,2409.5302,14
12.1,Low Fat,Snack Foods,146.6734,High,Tier 3,Supermarket Type1,2227.101,36
20.2,Low Fat,Household,61.451,Medium,Tier 3,Supermarket Type2,126.502,14
6.65,Low Fat,Fruits and Vegetables,127.2678,Small,Tier 1,Supermarket Type1,2416.1882,26
15.0,Low Fat,Soft Drinks,65.2168,Medium,Tier 1,Supermarket Type1,958.752,24
14.8,Low Fat,Meat,190.5846,Medium,Tier 1,Supermarket Type1,3630.6074,24
17.35,Regular,Seafood,149.605,Medium,Tier 3,Supermarket Type2,3745.125,14
8.42,Regular,Canned,227.8352,Medium,Tier 3,Supermarket Type2,3435.528,14
10.5,Low Fat,Fruits and Vegetables,40.1164,Small,Tier 2,Supermarket Type1,849.5608,19
7.67,Low Fat,Household,32.9216,Medium,Tier 1,Supermarket Type1,588.5672,24
7.09,Low Fat,Baking Goods,48.1034,High,Tier 3,Supermarket Type1,1069.2748,36
7.71,Regular,Dairy,122.4756,Small,Tier 1,Supermarket Type1,605.878,26
9.0,Low Fat,Frozen Foods,214.5534,High,Tier 3,Supermarket Type1,3440.8544,36
9.395,Regular,Soft Drinks,44.6112,Small,Tier 1,Supermarket Type1,511.3344,26
21.1,Regular,Fruits and Vegetables,65.0168,Small,Tier 1,Supermarket Type1,639.168,26
16.0,Regular,Fruits and Vegetables,59.1246,Medium,Tier 3,Supermarket Type2,753.0198,14
19.75,Low Fat,Snack Foods,213.2902,Small,Tier 2,Supermarket Type1,4247.804,19
6.59,Low Fat,Fruits and Vegetables,83.9908,Medium,Tier 3,Supermarket Type2,1426.1436,14
7.75,Regular,Frozen Foods,32.6558,High,Tier 3,Supermarket Type1,679.116,36
8.645,Low Fat,Canned,53.3982,Small,Tier 2,Supermarket Type1,1209.7586,19
9.195,Regular,Snack Foods,158.5578,Small,Tier 1,Supermarket Type1,2406.867,26
8.655,Regular,Snack Foods,119.6756,Small,Tier 1,Supermarket Type1,2423.512,26
6.11,Regular,Fruits and Vegetables,130.4968,Small,Tier 1,Supermarket Type1,3523.4136,26
8.27,Regular,Snack Foods,150.8708,Small,Tier 1,Supermarket Type1,2407.5328,26
5.845,Regular,Frozen Foods,213.2218,Small,Tier 2,Supermarket Type1,7266.5412,19
6.695,Low Fat,Starchy Foods,191.882,High,Tier 3,Supermarket Type1,3861.64,36
11.6,Regular,Breakfast,168.0474,Small,Tier 2,Supermarket Type1,4379.6324,19
19.6,Regular,Snack Foods,167.4816,High,Tier 3,Supermarket Type1,3691.1952,36
20.2,Low Fat,Snack Foods,259.4646,Small,Tier 2,Supermarket Type1,2061.3168,19
6.42,Low Fat,Dairy,178.7002,High,Tier 3,Supermarket Type1,4477.505,36
16.2,Low Fat,Soft Drinks,74.0696,Small,Tier 1,Supermarket Type1,1416.8224,26
18.2,Low Fat,Snack Foods,141.218,High,Tier 3,Supermarket Type1,2936.178,36
17.6,Low Fat,Frozen Foods,40.3454,Small,Tier 2,Supermarket Type1,796.9626,19
11.1,Low Fat,Fruits and Vegetables,149.1366,Medium,Tier 1,Supermarket Type1,4231.8248,24
17.6,Regular,Breads,45.8402,Medium,Tier 3,Supermarket Type2,1102.5648,14
12.35,Low Fat,Fruits and Vegetables,113.6518,Medium,Tier 3,Supermarket Type2,1593.9252,14
16.35,Regular,Fruits and Vegetables,224.0062,High,Tier 3,Supermarket Type1,4288.4178,36
6.985,Regular,Meat,184.9608,Small,Tier 1,Supermarket Type1,3858.9768,26
7.72,Regular,Breads,76.3986,High,Tier 3,Supermarket Type1,1402.1748,36
12.1,Low Fat,Fruits and Vegetables,106.528,Medium,Tier 3,Supermarket Type2,1171.808,14
6.13,Low Fat,Dairy,60.1536,High,Tier 3,Supermarket Type1,1102.5648,36
18.0,Low Fat,Frozen Foods,116.5124,Medium,Tier 3,Supermarket Type2,355.5372,14
7.42,Regular,Seafood,184.6582,Small,Tier 1,Supermarket Type1,5015.4714,26
6.13,Low Fat,Fruits and Vegetables,54.0298,Medium,Tier 3,Supermarket Type2,808.947,14
18.2,Low Fat,Fruits and Vegetables,197.111,High,Tier 3,Supermarket Type1,589.233,36
20.85,Low Fat,Meat,116.8808,Small,Tier 2,Supermarket Type1,820.2656,19
19.6,Low Fat,Snack Foods,165.9526,Small,Tier 2,Supermarket Type1,2631.2416,19
10.8,Low Fat,Meat,100.5042,Medium,Tier 3,Supermarket Type2,1884.8798,14
